"BAT_M01(r1)"	"BAT_M01(r2)"	"WAT_M01(r1)"	"WAT_M01(r2)"
"ENSMUSG00000061175"	6.93483	6.74087	6.78424	6.91977
"ENSMUSG00000061186"	4.34344	4.39451	5.309235	5.151025
"ENSMUSG00000061207"	7.42125	7.33655	7.76497	7.76801
"ENSMUSG00000061232"	12.299475	11.750945	12.393885	12.065175
"ENSMUSG00000061242"	11.44588	11.39779	12.60279	12.51229
"ENSMUSG00000061244"	6.37114	6.43496	6.480115	6.656305
"ENSMUSG00000061259"	3.50194	3.64384	3.74486	3.38448
"ENSMUSG00000061272"	12.92289	12.95097	13.60024	13.48842
"ENSMUSG00000061273"	9.40387	9.62684	8.26869	8.104985
"ENSMUSG00000061286"	8.62971	8.23913	8.33354	8.30718
"ENSMUSG00000061288"	6.32276333333333	6.01417333333333	6.36547666666667	6.41051
"ENSMUSG00000061298"	3.882635	3.9652625	3.87628	3.7670375
"ENSMUSG00000061306"	9.128378	8.964156	8.594186	8.519612
"ENSMUSG00000061311"	3.70363	3.82197	5.39014	4.05944
"ENSMUSG00000061313"	10.83679	10.89126	9.39935	8.99716
"ENSMUSG00000061315"	12.12427	12.17766	12.60865	12.51258
"ENSMUSG00000061322"	4.62843666666667	4.71387	4.56394	4.59816333333333
"ENSMUSG00000061330"	12.1275866666667	12.2020166666667	13.3768666666667	13.00495
"ENSMUSG00000061353"	8.35297	8.23170666666667	8.39765666666667	8.17210333333333
"ENSMUSG00000061360"	9.21115	9.4956	9.4751	9.37775
"ENSMUSG00000061371"	5.17788	4.87185	5.21079	5.0314
"ENSMUSG00000061374"	8.37798	8.30421	7.91685	7.72774
"ENSMUSG00000061388"	4.35898	4.40765	5.3634	4.20798
"ENSMUSG00000061390"	13.29993	13.33879	13.42433	13.1958
"ENSMUSG00000061392"	3.91218	3.88844	3.9412	3.91162
"ENSMUSG00000061393"	6.53166	6.44528	5.87031	5.61988
"ENSMUSG00000061397"	7.07705	7.24039	5.35333	5.86042
"ENSMUSG00000061410"	7.2012525	7.1426425	6.99214	7.15452
"ENSMUSG00000061411"	6.27239666666667	6.05963	6.66638	6.74617666666667
"ENSMUSG00000061436"	8.15353142857143	7.96845857142857	7.22342571428571	7.14276857142857
"ENSMUSG00000061451"	6.6618	6.58414	6.36144	6.49152
"ENSMUSG00000061455"	7.76897	7.6747525	7.176095	7.341815
"ENSMUSG00000061458"	4.61288	4.50654	4.91849	4.8678
"ENSMUSG00000061461"	8.38328	8.698735	7.762585	7.540275
"ENSMUSG00000061462"	8.7994	9.3025	4.78441	4.50279
"ENSMUSG00000061474"	11.16687	11.39277	8.82746	8.50143
"ENSMUSG00000061477"	12.0536433333333	11.9953966666667	13.27401	13.17346
"ENSMUSG00000061479"	9.21188	9.02833	9.69332	9.60854
"ENSMUSG00000061482"	10.0398	9.97353	9.2679	9.01283
"ENSMUSG00000061517"	5.34367	5.330175	5.38256	5.413855
"ENSMUSG00000061518"	12.530166	12.643958	11.312714	11.261164
"ENSMUSG00000061524"	4.15161	4.16749	4.01561	3.81809
"ENSMUSG00000061527"	6.48117	5.37054	8.05577	7.59192
"ENSMUSG00000061531"	3.73114	3.69809	3.39392	3.6327
"ENSMUSG00000061533"	4.822755	4.892495	4.922705	4.8712425
"ENSMUSG00000061535"	4.66949	4.875605	5.24667	5.543645
"ENSMUSG00000061536"	5.1991	5.62641	5.44795	5.66677
"ENSMUSG00000061540"	4.49842	4.36454	3.92992	3.87606
"ENSMUSG00000061544"	5.37644	5.2921	5.17356	5.27571
"ENSMUSG00000061559"	9.93522	9.93984	10.224925	10.16108
"ENSMUSG00000061576"	4.63436	4.702155	4.58387	4.65575
"ENSMUSG00000061577"	5.78294	5.73179	5.64438	5.14633
"ENSMUSG00000061578"	6.13621	6.23696	6.14655	5.9945
"ENSMUSG00000061584"	4.01283	4.23274	4.02085	3.9403
"ENSMUSG00000061589"	8.29694	8.216985	7.87646	7.765895
"ENSMUSG00000061601"	4.53655666666667	4.34885	4.43136666666667	4.30065
"ENSMUSG00000061603"	5.985315	6.218065	4.683795	4.500255
"ENSMUSG00000061607"	5.58585	5.85122	6.09863	6.13023
"ENSMUSG00000061613"	9.15877	8.76533	9.39421	9.5219
"ENSMUSG00000061619"	8.56753	8.75541	8.47775	8.65299
"ENSMUSG00000061626"	4.02078	4.20893	4.01459	4.04248
"ENSMUSG00000061633"	5.19258	4.98567	4.67405	4.48063
"ENSMUSG00000061650"	7.49867	7.523335	7.70074	7.795165
"ENSMUSG00000061653"	3.75955	3.70362	3.59836	3.59668
"ENSMUSG00000061654"	3.93726	3.82393	3.90349	3.7137
"ENSMUSG00000061665"	6.62665666666667	6.64651333333333	7.61175	7.77225333333333
"ENSMUSG00000061666"	4.88208	5.467895	6.82424	6.986085
"ENSMUSG00000061669"	12.19966	12.1793	13.25502	13.11705
"ENSMUSG00000061684"	11.637695	11.64139	12.682345	12.57773
"ENSMUSG00000061689"	8.088345	8.09883	7.801775	7.81851
"ENSMUSG00000061702"	4.89472	5.19977	4.60014	4.18428
"ENSMUSG00000061707"	4.142585	4.078385	3.96191	4.088125
"ENSMUSG00000061718"	7.26118	7.32823	8.29503	8.42051
"ENSMUSG00000061723"	13.49313	14.21272	5.82021	5.26412
"ENSMUSG00000061724"	11.09378	11.09426	11.0886375	11.19993
"ENSMUSG00000061731"	7.40528	7.243105	7.32186	7.394625
"ENSMUSG00000061740"	7.972755	8.206265	6.893465	7.087285
"ENSMUSG00000061742"	6.5459	6.42736	6.516015	6.456605
"ENSMUSG00000061751"	4.891014	4.770254	4.41909	4.38035
"ENSMUSG00000061755"	6.57697	6.64274	6.91543	7.05259
"ENSMUSG00000061758"	6.50528333333333	6.54491333333333	6.93070333333333	7.00819333333333
"ENSMUSG00000061759"	6.40864333333333	6.63314666666667	5.62911333333333	5.62739
"ENSMUSG00000061762"	3.797	3.7489	3.779405	3.770675
"ENSMUSG00000061778"	7.05248666666667	6.797	8.12758333333333	8.23683
"ENSMUSG00000061780"	14.8675	14.61229	14.80317	14.62191
"ENSMUSG00000061787"	10.5693666666667	10.66529	11.225505	11.0146166666667
"ENSMUSG00000061802"	4.30069	4.23623	4.74606	4.75556
"ENSMUSG00000061808"	4.8917	4.99756666666667	8.02847333333333	7.20106666666667
"ENSMUSG00000061816"	14.1124	14.5787	8.94823	8.7403
"ENSMUSG00000061825"	5.00327	5.19765	5.34185	5.25105
"ENSMUSG00000061833"	13.28063	13.2733933333333	13.74345	13.5713866666667
"ENSMUSG00000061838"	9.69076	9.857	8.53776	8.11277
"ENSMUSG00000061845"	3.72836	4.0874	3.76719	3.6705
"ENSMUSG00000061852"	3.92992	4.03273	3.84815	3.29718
"ENSMUSG00000061859"	4.3478875	4.4979325	5.56058	5.95166
"ENSMUSG00000061863"	12.96989	13.13281	12.12772	11.88559
"ENSMUSG00000061877"	6.87042	6.40272	12.64322	12.89994
"ENSMUSG00000061878"	5.42287	5.05035	6.49585	6.67542
"ENSMUSG00000061882"	4.62444	4.56628	4.75709	5.13643
"ENSMUSG00000061887"	6.89231666666667	6.91991	6.52886666666667	6.39333666666667
"ENSMUSG00000061894"	4.70893	4.76563	4.601	4.77572
"ENSMUSG00000061897"	9.33563	9.39014	9.11036	9.00454
"ENSMUSG00000061898"	6.88295	6.9118	7.23578	7.0406
"ENSMUSG00000061904"	9.214415	9.24496	8.94395	8.97747
"ENSMUSG00000061906"	3.91331	3.9382	3.83862	3.83926
"ENSMUSG00000061911"	4.24835666666667	4.16784	4.12116	4.09190333333333
"ENSMUSG00000061923"	5.00018	4.87014	8.65214	8.6041
"ENSMUSG00000061937"	4.34841	4.50330666666667	13.27603	12.06565
"ENSMUSG00000061947"	4.56628	4.47499	4.81405	4.41396
"ENSMUSG00000061950"	8.34557	8.32636	8.40286	8.32149
"ENSMUSG00000061959"	4.13519	4.30923	4.04205	4.19975
"ENSMUSG00000061979"	6.68304	6.71039	6.46482	6.45548
"ENSMUSG00000061981"	9.560355	9.608835	8.41583	8.43697
"ENSMUSG00000061983"	12.490075	12.35964	13.100105	13.120845
"ENSMUSG00000062006"	12.12318	12.081395	13.170175	13.0784
"ENSMUSG00000062007"	4.55955	4.20929	4.08777	3.85108
"ENSMUSG00000062012"	6.51583	6.4188	6.7834	6.83074
"ENSMUSG00000062014"	8.3496825	8.3563125	8.276525	8.3007075
"ENSMUSG00000062017"	4.02572	3.98057	3.81199	3.95379
"ENSMUSG00000062028"	6.31355	5.92941	5.92513	6.18091
"ENSMUSG00000062031"	6.51086	6.15984	6.20291	6.60928
"ENSMUSG00000062038"	13.852785	13.95553	11.951475	11.693355
"ENSMUSG00000062040"	4.78394	4.82789	4.854	5.09889
"ENSMUSG00000062044"	6.13885	6.27941	5.44245	5.24921
"ENSMUSG00000062046"	5.22811	5.11393	5.04478	5.11393
"ENSMUSG00000062054"	9.827725	9.713385	10.917045	11.30687
"ENSMUSG00000062061"	4.87944	4.59792	6.85994	8.12389
"ENSMUSG00000062070"	12.64238	12.90952	11.13012	10.99185
"ENSMUSG00000062075"	6.98641	7.31923666666667	6.92765333333333	6.86877666666667
"ENSMUSG00000062077"	9.255	9.78012	5.18382	4.70499
"ENSMUSG00000062078"	8.954835	9.12455333333333	7.694195	7.57437
"ENSMUSG00000062081"	11.70525	11.77488	11.42789	11.2041
"ENSMUSG00000062082"	3.51373	3.47599	3.42985	3.68928
"ENSMUSG00000062093"	10.283555	10.545755	9.282	8.99136
"ENSMUSG00000062098"	7.4433	7.697015	7.847395	7.823545
"ENSMUSG00000062101"	4.00169	3.82888	4.54821	4.90543
"ENSMUSG00000062110"	5.23298	5.24308	5.00321	4.933605
"ENSMUSG00000062115"	6.884765	6.961715	7.11224	7.098705
"ENSMUSG00000062116"	5.71445	5.85577	5.90453	6.01607
"ENSMUSG00000062124"	4.54494	4.71081	4.75469	4.57165
"ENSMUSG00000062127"	6.66607666666667	6.4954	6.72236	6.93848333333333
"ENSMUSG00000062151"	4.16129	4.06356333333333	3.86313	3.81889
"ENSMUSG00000062152"	11.637695	11.64139	12.682345	12.57773
"ENSMUSG00000062154"	4.227315	4.33037	4.080815	4.11423
"ENSMUSG00000062157"	5.33911	5.44671	6.12231	5.79184
"ENSMUSG00000062162"	4.48049	4.48044	4.35065	4.35611
"ENSMUSG00000062169"	7.87552	8.08125	7.50562	7.715785
"ENSMUSG00000062170"	4.90718	5.48467	5.09823	4.85532
"ENSMUSG00000062175"	5.304515	5.64622	6.05939	6.0275
"ENSMUSG00000062181"	4.57858	4.69826	4.70505	4.51275
"ENSMUSG00000062184"	3.9998875	4.158825	3.9976875	3.9115125
"ENSMUSG00000062190"	7.16019666666667	6.88181666666667	7.14705	7.08484333333333
"ENSMUSG00000062198"	8.34719	8.22112	7.81096	7.83654
"ENSMUSG00000062201"	5.25821	5.449925	5.273355	5.20566
"ENSMUSG00000062202"	6.18640666666667	5.93450666666667	6.51858	7.10865
"ENSMUSG00000062203"	8.0083725	8.0457925	7.759825	7.8093675
"ENSMUSG00000062209"	3.69968	4.0063	3.79737	3.84032
"ENSMUSG00000062210"	6.506435	6.433565	6.311	6.053105
"ENSMUSG00000062224"	4.11378	3.91571	3.93805	3.83096
"ENSMUSG00000062232"	9.35138	9.22736	9.12928	8.9848
"ENSMUSG00000062234"	6.367155	6.464925	6.619025	6.47535
"ENSMUSG00000062248"	6.223355	6.11564	8.208625	7.29979
"ENSMUSG00000062252"	4.95727	4.83594	4.84311	4.66329
"ENSMUSG00000062257"	4.828435	4.759215	4.28882	4.13529
"ENSMUSG00000062270"	11.3769033333333	11.32517	11.8562166666667	11.9065216666667
"ENSMUSG00000062275"	4.68726	4.70201	4.19685	4.05672
"ENSMUSG00000062284"	12.4853933333333	12.4479566666667	13.0005966666667	12.8155266666667
"ENSMUSG00000062296"	5.30828	5.49428	9.22009	9.42239
"ENSMUSG00000062300"	7.53172	7.730105	6.10977	6.08917
"ENSMUSG00000062309"	4.20527	4.70539	4.1152	4.12734
"ENSMUSG00000062310"	4.99391	3.98815	6.31009	6.90576
"ENSMUSG00000062312"	6.15443	5.88199	7.44486	7.23845
"ENSMUSG00000062327"	3.96594	3.71514	3.7861	3.7861
"ENSMUSG00000062328"	10.96903	11.01803	12.2543	12.18152
"ENSMUSG00000062329"	6.11281	6.23787	5.84828	5.41306
"ENSMUSG00000062342"	4.39695	4.53645	5.73135	4.8689
"ENSMUSG00000062345"	3.58377	3.43329	3.71476	3.72514
"ENSMUSG00000062352"	9.15892	8.89215	9.22933	9.1094
"ENSMUSG00000062353"	13.17138	13.09319	14.0083	13.84548
"ENSMUSG00000062365"	13.30399	13.26011	13.71333	13.55964
"ENSMUSG00000062372"	5.43357	5.40481	7.0253	7.00502
"ENSMUSG00000062373"	10.18379	10.39811	8.86466	8.91801
"ENSMUSG00000062376"	7.415935	7.49509	7.077285	6.910865
"ENSMUSG00000062380"	4.5372	4.65382	4.31051	4.00821
"ENSMUSG00000062382"	12.32797	12.246525	12.687465	12.775785
"ENSMUSG00000062391"	4.02508	4.21262	3.84855	3.94134
"ENSMUSG00000062393"	3.8565	4.23832	3.7279	3.43567
"ENSMUSG00000062397"	9.88424	9.86451	10.01756	9.91613
"ENSMUSG00000062400"	3.49124	3.74729	3.47616	3.51103
"ENSMUSG00000062410"	4.93647666666667	4.61543666666667	4.72746666666667	4.72964333333333
"ENSMUSG00000062421"	5.942735	5.879655	6.1292775	5.9567125
"ENSMUSG00000062433"	4.10227	4.15536	4.06704	4.07138
"ENSMUSG00000062438"	4.931145	4.812005	4.600955	4.656435
"ENSMUSG00000062444"	5.398445	5.411935	5.595295	5.44667
"ENSMUSG00000062456"	13.243215	13.25356	13.841735	13.76466
"ENSMUSG00000062458"	12.73033	12.67709	13.79691	13.55168
"ENSMUSG00000062461"	12.81253	12.77249	13.49062	13.36278
"ENSMUSG00000062464"	6.43454	6.11314	6.69947	7.07448
"ENSMUSG00000062470"	4.59664	4.81862	4.2057	4.34501
"ENSMUSG00000062472"	12.43008	12.32427	13.46718	13.26911
"ENSMUSG00000062478"	5.74008	5.26278	4.66451	4.56222
"ENSMUSG00000062480"	11.04696	11.19777	10.57629	10.80072
"ENSMUSG00000062488"	8.40135	8.03848	7.93818	7.77785
"ENSMUSG00000062496"	4.08621	4.2116	3.9228	3.92145
"ENSMUSG00000062510"	4.03843	4.16344	4.22228	4.2712
"ENSMUSG00000062515"	13.00406	13.019395	12.42308	12.388275
"ENSMUSG00000062519"	4.585315	4.47939666666667	4.66982333333333	4.68345666666667
"ENSMUSG00000062524"	5.06015	4.95727	4.72149	4.65351
"ENSMUSG00000062542"	4.01175	4.22802	4.72644	4.03778
"ENSMUSG00000062543"	5.070565	5.294885	4.77954	4.92886
"ENSMUSG00000062545"	4.92336	4.77717	5.01793	5.22521
"ENSMUSG00000062554"	10.2916633333333	10.3719466666667	10.3493166666667	10.3684133333333
"ENSMUSG00000062556"	4.22748	4.26826	4.2306	4.1581
"ENSMUSG00000062563"	6.196625	6.4758	6.6322	6.697935
"ENSMUSG00000062580"	11.1672	11.42412	10.08866	10.1563
"ENSMUSG00000062582"	12.12452	12.14031	12.83021	12.70124
"ENSMUSG00000062585"	6.01082333333333	5.98134666666667	6.22813666666667	6.12228666666667
"ENSMUSG00000062588"	8.78191	8.90007	10.59864	10.7128
"ENSMUSG00000062590"	5.01885857142857	5.04578	5.11222714285714	5.09345428571429
"ENSMUSG00000062591"	6.94597	6.62555	6.14691	5.72753
"ENSMUSG00000062593"	7.72158	7.15239	8.29869	8.1454
"ENSMUSG00000062604"	6.99531833333333	6.93774833333333	7.23702666666667	7.13844833333333
"ENSMUSG00000062609"	4.525155	4.527945	6.892905	7.73877
"ENSMUSG00000062611"	12.96779	12.84488	13.93112	13.86391
"ENSMUSG00000062619"	9.91567	9.98483	9.98235	9.92504
"ENSMUSG00000062627"	4.889505	4.81963	6.206555	6.2633
"ENSMUSG00000062646"	7.33132	7.56395	6.40252	6.353185
"ENSMUSG00000062647"	12.98469	12.99938	13.56875	13.40456
"ENSMUSG00000062651"	4.18013	4.31704	4.21427	4.40816
"ENSMUSG00000062661"	4.89923	4.8219	4.92801666666667	4.88874
"ENSMUSG00000062683"	12.13824	12.3052	11.74671	11.63662
"ENSMUSG00000062687"	4.0437	4.44707	3.8565	3.99657
"ENSMUSG00000062691"	9.107	9.28617	8.67723	8.61803
"ENSMUSG00000062694"	6.96179	7.7015	5.05153	5.55957
"ENSMUSG00000062704"	4.58658	4.72643	4.37403	4.28031
"ENSMUSG00000062705"	4.577295	5.248535	9.871765	8.449155
"ENSMUSG00000062713"	4.297765	4.59763	4.437765	4.400425
"ENSMUSG00000062727"	11.70831	11.70751	11.94182	11.84264
"ENSMUSG00000062729"	6.30415	6.40873	6.275475	6.248595
"ENSMUSG00000062732"	4.52965	4.52363	4.38337	4.21736
"ENSMUSG00000062737"	5.25821	5.449925	5.273355	5.20566
"ENSMUSG00000062743"	5.94338	5.87811	6.23723	6.1869
"ENSMUSG00000062751"	9.14834	6.51368	4.18794	4.19724
"ENSMUSG00000062753"	6.33748	6.14068	6.91595	6.83146
"ENSMUSG00000062758"	12.98469	12.99938	13.56875	13.40456
"ENSMUSG00000062760"	6.016565	6.07469	5.911015	5.59301
"ENSMUSG00000062761"	8.00877	7.95708	8.02183	8.16568
"ENSMUSG00000062762"	10.18332	10.12652	9.55571	9.66789
"ENSMUSG00000062773"	4.86669	4.96185	4.7082	4.82716
"ENSMUSG00000062778"	4.53673	4.91355	4.86343	5.20194
"ENSMUSG00000062783"	4.1640725	4.1852025	4.1797675	3.920335
"ENSMUSG00000062785"	6.92907	7.1841	6.872845	6.91287
"ENSMUSG00000062794"	4.07703	4.10201	4.00149	3.79268
"ENSMUSG00000062797"	9.1406	9.433325	8.420415	8.395435
"ENSMUSG00000062818"	3.60467	3.71457	3.42471	3.4372
"ENSMUSG00000062822"	8.01598666666667	8.03506333333333	8.40969333333333	8.33399666666667
"ENSMUSG00000062825"	12.44916	12.42724	13.40806	13.37569
"ENSMUSG00000062846"	9.60245	9.58502	10.09263	9.8166
"ENSMUSG00000062859"	6.46209	6.04254	7.20804	7.02075
"ENSMUSG00000062861"	5.15841666666667	5.22903666666667	4.88273666666667	4.75006333333333
"ENSMUSG00000062866"	6.176785	6.344775	5.93208	6.156245
"ENSMUSG00000062867"	9.04469	8.97888	10.4024	10.21379
"ENSMUSG00000062874"	12.98469	12.99938	13.56875	13.40456
"ENSMUSG00000062901"	8.13855	8.0575525	7.577585	7.64382
"ENSMUSG00000062906"	7.61629	7.23399	7.08889	7.24912
"ENSMUSG00000062908"	13.80954	13.86217	11.75355	11.64862
"ENSMUSG00000062929"	10.62074	10.948905	9.04462	9.10292
"ENSMUSG00000062931"	4.93417	5.32087	5.83396	5.86599
"ENSMUSG00000062933"	13.8641	13.72675	13.87162	13.85202
"ENSMUSG00000062937"	7.9263375	7.98609	7.7751525	7.6956925
"ENSMUSG00000062939"	5.19183	4.94763	5.50224	5.06607
"ENSMUSG00000062944"	5.90369	6.10453	6.21625	6.4276
"ENSMUSG00000062949"	6.70925666666667	6.72678	6.42789333333333	6.40664666666667
"ENSMUSG00000062960"	9.73408	9.71294	8.99777	8.92403
"ENSMUSG00000062961"	4.415055	4.338965	4.16208	4.041955
"ENSMUSG00000062963"	10.57758	10.68851	10.75417	10.63568
"ENSMUSG00000062980"	7.74653	7.71215	6.51521	6.40229
"ENSMUSG00000062981"	12.01878	12.3478	10.66703	10.51712
"ENSMUSG00000062995"	6.61541	6.477005	7.823175	7.690325
"ENSMUSG00000062997"	12.110096	12.275328	12.988008	12.860302
"ENSMUSG00000063011"	5.06618	4.91909	5.62465	5.73887
"ENSMUSG00000063015"	11.3175166666667	11.2981466666667	10.9096266666667	11.0501533333333
"ENSMUSG00000063018"	5.59595	5.37093	6.46746	6.37646
"ENSMUSG00000063019"	6.70988	6.72757	7.0004	7.03371
"ENSMUSG00000063049"	7.72548	7.89438	7.87439	7.75924
"ENSMUSG00000063052"	5.55561	5.59256	6.00828	5.8627
"ENSMUSG00000063060"	7.74165	7.89429	7.44051	7.12538
"ENSMUSG00000063065"	9.50036	9.33117	9.4095	9.241
"ENSMUSG00000063077"	9.22451714285714	9.25137857142857	7.515	7.39511857142857
"ENSMUSG00000063087"	7.10373	7.07264	6.70712	6.75852
"ENSMUSG00000063089"	5.13643	5.16811	5.31773	5.34942
"ENSMUSG00000063108"	7.90688	7.85337	8.37896	8.55422
"ENSMUSG00000063109"	4.583485	4.30475	4.17139	4.218035
"ENSMUSG00000063120"	4.07556	3.9807	3.93599	4.02177
"ENSMUSG00000063129"	5.29322	5.75994	5.10418	4.90833
"ENSMUSG00000063130"	4.6264	3.68418	10.41984	10.85047
"ENSMUSG00000063133"	5.95382	5.52671	4.96242	5.107215
"ENSMUSG00000063142"	5.54871	5.45974	5.167635	5.16859
"ENSMUSG00000063145"	6.44514	6.2957	6.74149	7.18713
"ENSMUSG00000063146"	6.14131	6.10003	5.30902	5.65387
"ENSMUSG00000063157"	4.73941	4.854965	14.552245	13.85618
"ENSMUSG00000063160"	6.79707	6.60771	6.42049	6.3393
"ENSMUSG00000063171"	9.28039	9.22285	9.64746	9.66338
"ENSMUSG00000063172"	5.917855	5.95041	5.5837	5.56762
"ENSMUSG00000063177"	4.4256	4.19724	4.36802	4.10302
"ENSMUSG00000063179"	8.51857	8.90114	7.90968	7.64197
"ENSMUSG00000063193"	5.36777	4.60014	5.53141	5.13339
"ENSMUSG00000063200"	7.03412666666667	7.32403666666667	6.76526	6.80955
"ENSMUSG00000063206"	3.72836	4.0874	3.76719	3.6705
"ENSMUSG00000063229"	13.29746	13.56911	12.1777	11.85621
"ENSMUSG00000063232"	6.18358	6.33143	6.18358	6.03572
"ENSMUSG00000063234"	5.35372	5.58499	4.97678	5.23166
"ENSMUSG00000063235"	10.26443	10.39523	9.10996	9.0379
"ENSMUSG00000063236"	7.73066	7.7876	8.10965	8.00667
"ENSMUSG00000063239"	4.997	4.80813	4.61405	4.52337
"ENSMUSG00000063251"	3.6471	3.64911	3.87305	3.57965
"ENSMUSG00000063253"	8.887505	9.02544	8.05372	8.04158
"ENSMUSG00000063260"	4.53912	4.63019	4.77846	4.45896
"ENSMUSG00000063268"	8.18225	8.17505	7.44953	7.28661
"ENSMUSG00000063273"	8.056155	8.2236225	7.9079525	7.9109575
"ENSMUSG00000063275"	10.187575	10.46449	9.537695	9.249005
"ENSMUSG00000063281"	7.97865	8.10116	7.8345	7.97098
"ENSMUSG00000063296"	4.85483	5.2935	4.91405	4.97088
"ENSMUSG00000063314"	11.8998633333333	11.89185	12.3309133333333	12.3971733333333
"ENSMUSG00000063316"	10.9493166666667	10.9777666666667	11.84841	11.6629766666667
"ENSMUSG00000063317"	5.0338625	5.10487	4.97712	4.918645
"ENSMUSG00000063320"	10.26506	10.55672	9.75473	9.53263
"ENSMUSG00000063328"	11.4162	11.42647	13.23283	13.15148
"ENSMUSG00000063334"	7.0371375	7.1289675	7.0000875	7.032795
"ENSMUSG00000063354"	5.10954	5.12117	5.87327	6.22258
"ENSMUSG00000063358"	8.028365	7.9345975	8.0346675	8.152795
"ENSMUSG00000063362"	5.161685	5.48603	5.82048	5.97616
"ENSMUSG00000063364"	4.79971	4.58397	5.12302	4.94768
"ENSMUSG00000063382"	6.714455	6.9165	6.667255	6.719715
"ENSMUSG00000063406"	8.700935	8.687995	7.591755	7.31816
"ENSMUSG00000063410"	8.07987	8.09099	8.06544	8.12768
"ENSMUSG00000063412"	9.10894	8.97168	10.01428	9.80961
"ENSMUSG00000063415"	6.77603	6.16021	5.9789	6.59027
"ENSMUSG00000063428"	8.70175	8.84826	6.59679	6.97285
"ENSMUSG00000063430"	6.43024	5.88091	5.56654	5.74537
"ENSMUSG00000063434"	4.993715	5.095365	4.626725	4.605775
"ENSMUSG00000063439"	6.56774	6.76334	6.94574	7.03764
"ENSMUSG00000063442"	11.86424	11.85473	13.26734	13.13116
"ENSMUSG00000063445"	5.389775	5.17949	5.33591	5.26815
"ENSMUSG00000063446"	4.14152	4.0808625	3.892485	4.08412
"ENSMUSG00000063447"	3.51838	3.44082	3.56764	3.48586
"ENSMUSG00000063450"	5.8702825	5.7968425	7.163525	7.2915
"ENSMUSG00000063455"	5.64717	5.60806	6.63392333333333	7.08369666666667
"ENSMUSG00000063457"	12.319445	12.373305	13.08447	12.974475
"ENSMUSG00000063458"	6.27883	6.24090333333333	6.27993666666667	5.99667
"ENSMUSG00000063480"	10.11941	10.138465	10.59577	10.49779
"ENSMUSG00000063506"	5.30828	5.44127	5.14711	5.25381
"ENSMUSG00000063511"	8.43555	8.24686	9.470005	9.409265
"ENSMUSG00000063522"	4.44468	4.43729	4.34706	4.38535
"ENSMUSG00000063524"	13.7634366666667	13.9062533333333	12.2902266666667	12.15193
"ENSMUSG00000063529"	4.9516	4.42993	5.06915	5.34936
"ENSMUSG00000063531"	3.980815	3.910355	3.92031	3.7879125
"ENSMUSG00000063535"	4.57008	4.72602	4.45088	4.218
"ENSMUSG00000063543"	10.11941	10.138465	10.59577	10.49779
"ENSMUSG00000063550"	7.21014	7.0619	7.20312	7.19053
"ENSMUSG00000063556"	13.2399675	13.1762275	13.6384	13.45483
"ENSMUSG00000063558"	10.57577	10.53623	9.42536	9.42128
"ENSMUSG00000063564"	4.92538	5.03161	5.15483333333333	5.30903666666667
"ENSMUSG00000063568"	6.87169	6.97037	6.2667	6.12704
"ENSMUSG00000063576"	9.85461333333333	9.99336666666667	9.84440333333333	9.72920333333333
"ENSMUSG00000063590"	4.44451	4.42363	4.18775	3.82367
"ENSMUSG00000063594"	5.17196	4.93045	4.81402	5.05552
"ENSMUSG00000063600"	3.58301	3.50891	3.30478	3.31326
"ENSMUSG00000063605"	5.83321	5.83702	5.56201	5.60180333333333
"ENSMUSG00000063615"	4.427875	4.508095	4.31519	4.34632
"ENSMUSG00000063626"	3.45568	3.74923	3.54443	3.66204
"ENSMUSG00000063632"	4.094188	4.118482	4.004144	3.9242
"ENSMUSG00000063646"	4.75679333333333	4.71702333333333	5.92450333333333	5.96345666666667
"ENSMUSG00000063651"	4.53368	4.53611	4.40112	4.5394
"ENSMUSG00000063652"	7.03024	7.17432	6.945965	7.00723
"ENSMUSG00000063659"	8.89149	9.24577	9.73877	10.10178
"ENSMUSG00000063661"	5.06426	5.23995	4.99352	5.06426
"ENSMUSG00000063663"	4.606376	4.750532	4.864548	4.803514
"ENSMUSG00000063672"	3.90979	4.0079	3.70722	3.72063
"ENSMUSG00000063681"	4.973255	4.645735	4.85805	4.563845
"ENSMUSG00000063683"	4.04805	4.12327	4.29715666666667	4.44234666666667
"ENSMUSG00000063684"	13.29646	13.35529	10.812155	10.67252
"ENSMUSG00000063687"	4.60916	4.55797	4.14828	4.18414
"ENSMUSG00000063694"	11.5273325	11.684325	9.737145	9.6512425
"ENSMUSG00000063696"	13.08114	13.14657	13.86601	13.87948
"ENSMUSG00000063698"	6.93394	6.82621	6.24794	6.47748
"ENSMUSG00000063704"	5.97095	5.67823	6.25515	6.80516
"ENSMUSG00000063713"	5.02569	4.7864	4.41634	4.58776
"ENSMUSG00000063727"	4.064795	4.23171	4.292355	4.18077
"ENSMUSG00000063728"	3.921175	3.792925	3.770015	3.836145
