"Treated BAT (cold)_R1(r1)"	"Treated BAT (cold)_R1(r2)"	"Treated BAT (cold)_R1(r3)"	"Beige/brite (cold on iWAT)_R1(r1)"	"Beige/brite (cold on iWAT)_R1(r2)"	"Beige/brite (cold on iWAT)_R1(r3)"
"ENSMUSG00000100370"	0.091226915642148	0.0253145125246893	-0.0390192222319887	0.0499273578751413	0.0572352027238607	-0.0279264476148259
"ENSMUSG00000028013"	6.15432005869933	6.22956128161308	6.12243320239238	5.79160238296089	5.75282852820637	5.95171656535287
"ENSMUSG00000057716"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000047832"	1.61425876726516	1.7871702585709	1.79005960130874	1.71027429889341	1.85665164524937	1.74590468636926
"ENSMUSG00000063684"	-1.54897139011035	-1.54944477518903	-1.5493127580284	-1.55295621599382	-1.49312211018481	-1.45072993396056
"ENSMUSG00000002984"	5.18800601734301	5.15045357154681	4.93047735002543	5.02131346430444	5.11754869351406	5.05395978520047
"ENSMUSG00000020766"	3.14788068176193	3.17433472824095	2.93240429310446	3.22935213231306	3.234816853561	3.32039694033275
"ENSMUSG00000034269"	4.28468926078607	4.36838661314988	3.87246754499521	4.34304394007011	4.20036943729931	3.82921183655473
"ENSMUSG00000097657"	-1.4381823882212	-1.36571757380873	-1.4385632072626	-1.44263892140227	-1.44184256482653	-1.33824857301228
"ENSMUSG00000084969"	-1.67864687102905	-1.54580392477209	-1.67893114654153	-1.68194288546045	-1.6813588284684	-1.67498458419523
"ENSMUSG00000049878"	3.36390052884337	3.15991702769904	3.30549208866487	3.52006101377093	3.53658880214527	3.20613872560768
"ENSMUSG00000032369"	-1.40023881311974	-1.4006486949504	-1.40053456829148	-1.35496283464663	-1.30231679736718	-1.39637768118956
"ENSMUSG00000004637"	2.37426307149196	2.30563421528499	2.52157467799304	2.39994077100532	2.46463741544885	2.55281233871061
"ENSMUSG00000079036"	1.11678580241327	1.29577888008274	1.11343329703272	1.17728341193416	1.13840896469833	1.32174965941304
"ENSMUSG00000035640"	2.222780292245	2.1565560378301	2.40136431772617	2.01716324633274	1.93445646188466	1.98663258399498
"ENSMUSG00000042121"	3.00382397295741	3.12867539032438	3.33729438616548	2.94446132279817	3.15693724256256	3.09177955606837
"ENSMUSG00000051007"	3.29051907211471	3.22613384838401	3.23169528767343	3.14840583149458	3.66883215567238	2.90585144381422
"ENSMUSG00000031963"	-0.672714186661065	-0.673516548279593	-0.603783776717788	-0.679436653968544	-0.567992203869712	-0.574734185644021
"ENSMUSG00000099615"	-1.96688826969283	-1.96717125094293	-1.9670924500834	-1.96923445663622	-1.86689243611165	-1.96422679233859
"ENSMUSG00000035614"	2.955633190081	2.84246881397944	2.89580766203985	2.84195823512465	3.01360791839413	2.93972479568014
"ENSMUSG00000079109"	-0.724110018747658	-0.658004381231755	-0.593658304140811	-0.730182623594513	-0.67442832684949	-0.717323392165775
"ENSMUSG00000017692"	-1.96688826969283	-1.96717125094293	-1.9670924500834	-1.96923445663622	-1.86689243611165	-1.96422679233859
"ENSMUSG00000021260"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000037490"	1.43065108337797	1.53460613029153	1.29880294025987	1.49235604343725	1.21176314420303	1.43099935099344
"ENSMUSG00000031109"	1.35378476185326	1.46018216993867	1.34916830245152	1.43176908909564	1.44807563270672	1.2495855044399
"ENSMUSG00000070526"	-0.965682997741771	-0.968345836762791	-0.96760393468294	-1.03943032355007	-1.03856920547471	-1.0291002862055
"ENSMUSG00000020083"	1.39948851203901	1.14481678424226	1.27580282104889	1.44264565302056	1.28558573402689	1.2591469860153
"ENSMUSG00000021290"	7.19020191409317	7.35396486135982	6.91832044015104	6.56450741204992	6.5879770775067	6.84844532845986
"ENSMUSG00000037138"	-1.40023881311974	-1.4006486949504	-1.40053456829148	-1.35496283464663	-1.30231679736718	-1.39637768118956
"ENSMUSG00000030562"	-1.8046437798466	-1.804963322183	-1.73978429025761	-1.75779577225106	-1.80682872563292	-1.80164141480835
"ENSMUSG00000033685"	7.61926808071101	8.22488144975865	8.18391178237671	7.65211922915793	8.47186456730905	8.03603793850446
"ENSMUSG00000054499"	3.41354314738596	3.8269035236678	3.69484701754555	3.39927759952025	3.80034954452587	3.59011190608455
"ENSMUSG00000027770"	4.06828115212831	4.0046209474389	4.33986838600441	4.16729604522414	4.19393980606884	4.31170697582937
"ENSMUSG00000061186"	-0.144562323248523	-0.147572066671753	-0.146733683986318	-0.169624206360901	-0.114858703666278	-0.202298593902962
"ENSMUSG00000092187"	-0.635069048668063	-0.571464355202848	-0.635586089770389	-0.499615217728502	-0.587542869161139	-0.628340446512615
"ENSMUSG00000090035"	0.23180994227772	0.29674233978154	0.360902953529881	0.271492350150178	0.37752986152118	0.332225322101078
"ENSMUSG00000037366"	4.74274562459136	4.81696200045771	4.85194610147802	5.04680045931165	4.74191123906196	5.01124020146724
"ENSMUSG00000042446"	3.32628943812732	3.09369597464911	2.89655388498324	3.06418107425013	3.20023443770407	3.16572433338071
"ENSMUSG00000037997"	1.72343279969813	1.77078452629767	1.65754296604661	1.92915548073199	1.66272744898757	1.64880698197012
"ENSMUSG00000063019"	3.01108954921522	2.80972537899661	2.71032675076082	2.94685363716325	2.98045217871525	2.76938493199398
"ENSMUSG00000038299"	3.86192907498503	3.91291965461292	3.80487042490259	4.13203732215594	4.01831918953956	4.08589194909506
"ENSMUSG00000030982"	4.41578171094403	4.54689632981091	4.23739180854942	4.19866512113229	4.36842934233699	4.16495143501928
"ENSMUSG00000043969"	-1.57839107612776	-1.57885093463579	-1.57872269875695	-1.52661016688367	-1.58157001869592	-1.48053446309604
"ENSMUSG00000062944"	1.60263158200158	1.42271245184416	1.42457515415589	1.42022429428724	1.60954435282092	1.32474325299765
"ENSMUSG00000021258"	3.8301183830428	3.83935885573253	3.73794119712315	3.69829003227374	3.7979457289184	3.55629546458484
"ENSMUSG00000040189"	-0.290365330790503	-0.226279775999799	-0.225453489071347	-0.248006154898038	-0.145057537036154	-0.28163907016926
"ENSMUSG00000002014"	4.57159370248709	4.12522795101116	4.3877856802626	4.38707943824189	4.08050408053479	4.01902890210061
"ENSMUSG00000026037"	2.87050470371841	2.85185045972888	2.42411499801856	2.81876023786741	2.61644944030563	2.86716777642626
"ENSMUSG00000064380"	-0.405688655588413	-0.406591270031915	-0.339184274760913	-0.413221706809414	-0.164677010168074	-0.397270939275251
"ENSMUSG00000022548"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000045438"	6.30267106334946	6.1849934900788	6.00703308758205	6.12167991199614	6.43145022653582	6.13902618508336
"ENSMUSG00000030768"	2.78841141153733	2.62318237838953	2.90728818189725	2.81723882599217	2.49383689279851	2.55302059719527
"ENSMUSG00000047547"	4.87722555873587	4.53796627256516	4.39144593464691	4.62614144421987	4.58265689623532	4.56220171442146
"ENSMUSG00000025178"	4.46824854514257	4.50077507296942	4.47840526843479	4.91690635570646	4.6461909429632	4.81668869848089
"ENSMUSG00000040591"	0.759901211082097	0.755999947129393	0.757087086252084	0.909307375465646	0.833421493301303	0.796321144318093
"ENSMUSG00000033054"	1.38893425434098	1.20962918349333	1.14855319328012	1.25454472500525	1.26874061415803	1.10745323843884
"ENSMUSG00000069678"	1.68030678812786	1.53937298495678	2.00361212316092	1.61660967210802	1.86424350515886	1.82817389729656
"ENSMUSG00000027860"	2.12350993638913	1.99736621423541	2.22067427191119	2.19321027208023	2.17735367157409	2.07991039842745
"ENSMUSG00000032267"	1.44543233766991	1.67092370399344	1.50453020623204	1.62784185116057	1.60377996756554	1.49237465557384
"ENSMUSG00000052485"	0.552919464244705	0.420495533119634	0.549026826181192	0.597685920988582	0.515843729755785	0.436564475466223
"ENSMUSG00000020865"	-0.225070140216735	-0.226148411130486	-0.156994881461809	-0.234103786598059	-0.0245089327243215	-0.125425706246116
"ENSMUSG00000024899"	1.45544130733315	1.56386574976048	1.32122626802512	1.5747981852187	1.71316426447765	1.35138606474229
"ENSMUSG00000057147"	1.89630999903574	1.60777737264466	1.67071132463961	1.60219312998052	1.615607659236	1.68218576214657
"ENSMUSG00000016495"	3.47889440741712	3.41734094650455	3.25350391470043	3.34393212740364	3.21139146236218	3.32667931414252
"ENSMUSG00000028608"	2.55666815582221	2.59725475588129	2.747508705701	2.75623608422098	2.71731664949739	2.60083009272387
"ENSMUSG00000098090"	-1.22854293130891	-1.29618537445344	-1.2960563506805	-1.20192098374683	-1.2988933386383	-1.29137790508878
"ENSMUSG00000040009"	0.280258224180331	0.34736261727098	0.348367619540424	0.320699149612356	0.43074737008251	0.468647292793612
"ENSMUSG00000057315"	4.61739795092704	4.33089282822665	4.30719851116746	4.28195922946162	4.62871578042155	4.15214637049809
"ENSMUSG00000022474"	6.34825876719044	6.19159855136172	6.68785299242761	6.23094899046681	6.24384337498395	6.42113919037838
"ENSMUSG00000017607"	1.28465589100324	1.21145920542056	1.21229415994726	1.79484888338509	1.53772529601075	1.2420498595616
"ENSMUSG00000100967"	-0.176072172755058	-0.113556150313019	-0.178376261591211	-0.25718686767586	-0.255530689717325	-0.14644971305128
"ENSMUSG00000022682"	5.60241623237297	5.79005944379726	5.8311494713162	5.64120435717672	5.48933546387085	5.51872600580477
"ENSMUSG00000021037"	4.97668692897436	4.81239327995179	5.19336636466341	4.94296918771207	5.0896673336191	5.08998121552389
"ENSMUSG00000001440"	6.18437562925465	5.98682717989795	6.11267102177321	6.26597472533469	6.29286162846332	6.44935835141833
"ENSMUSG00000026024"	3.79838677122565	3.66255134578107	3.31078076510383	3.81506514267472	3.48169991821053	3.76635984734205
"ENSMUSG00000102881"	-1.54361685089321	-1.546097746132	-1.6128540301147	-1.61583581884146	-1.61525926431415	-1.60891408415606
"ENSMUSG00000029447"	4.99290925825328	5.23928536865363	5.27057297143049	5.27422444033931	5.31201084641474	5.50229680303194
"ENSMUSG00000073471"	3.00906114103617	2.94326655603618	3.27695400703444	2.58506436641569	2.70154615012329	3.01038435346654
"ENSMUSG00000011958"	5.22409063070679	4.92459259972257	4.93444690731559	4.96089444504906	4.818260216464	5.03916060640814
"ENSMUSG00000071644"	4.4547442856352	4.59391427196619	4.30319130780797	4.53511542406038	4.50848993264606	4.58603637557352
"ENSMUSG00000024614"	2.46985695221306	2.34782382017826	2.40673009316635	2.55110657959777	2.61527663542422	2.52574952928386
"ENSMUSG00000068874"	2.66402545551756	2.75610386192748	2.65468826341172	2.92837946983904	2.89619028946659	2.91441207033441
"ENSMUSG00000035048"	5.07878460625255	5.28923494851673	5.14116741973724	5.20428080726959	4.77836078210366	4.9844317834323
"ENSMUSG00000067860"	-1.08354849321045	-1.08612815235368	-1.15147590138661	-1.10501894647864	-1.15465385755238	-1.14624507820846
"ENSMUSG00000001569"	3.72655065191016	3.62571069783597	3.708652647482	3.51403597552885	3.61628455510661	3.66170568529602
"ENSMUSG00000029389"	1.1616404913337	1.15705856907343	1.22198497760276	1.22027747461389	1.32572927434185	1.36333389618898
"ENSMUSG00000025880"	2.48410038029662	2.68448830774765	2.86814649493089	2.64012558353686	2.54541823583232	2.65813055188607
"ENSMUSG00000021120"	1.6092485727827	1.35269903640171	1.54481155724723	1.52465758729076	1.62916670412031	1.55352116963325
"ENSMUSG00000030031"	-1.57839107612776	-1.57885093463579	-1.57872269875695	-1.52661016688367	-1.58157001869592	-1.48053446309604
"ENSMUSG00000096199"	2.05195590886583	2.04231404683723	2.20784528819402	2.10151912111183	2.07855643682091	2.21330473492414
"ENSMUSG00000022711"	4.79062263185845	4.5103323160864	4.66256576796855	4.6753535175927	4.50113811586691	4.79065362713622
"ENSMUSG00000028333"	4.73498978574123	4.43649915872982	4.710753224285	4.63824612147492	4.73585151862746	4.91694359005608
"ENSMUSG00000087963"	-0.908710118726867	-0.845022760417894	-0.909136202823315	-0.817234656293795	-0.860403901281412	-0.903160848031473
"ENSMUSG00000060206"	-0.20968946971388	-0.279060436228687	-0.27878739995983	-0.0121277527754912	-0.284811059961869	-0.268938713445816
"ENSMUSG00000031504"	1.53104339602439	1.63966062159751	1.58577540263877	1.60833899257693	1.53297469671844	1.59525507572608
"ENSMUSG00000072692"	-1.76720082530867	-1.76753211537486	-1.70201589926607	-1.76995131793293	-1.71666231402376	-1.7640908664249
"ENSMUSG00000044667"	-1.26343867125844	-1.19861466456296	-1.26378242791544	-1.26739939319622	-1.16292737414465	-1.25897277993019
"ENSMUSG00000014633"	5.22253955993286	4.89796286957305	5.17520823027162	4.83520399348589	4.81629404953034	4.93210147386871
"ENSMUSG00000031826"	4.69853223344981	4.94704200311747	4.93418920561726	4.5615126564934	4.7480834242715	5.15121223753148
"ENSMUSG00000057181"	3.54583831481033	3.56157351069704	3.56819408613882	3.38251127813949	3.38509274707421	3.49682620586532
"ENSMUSG00000012296"	1.68140923562593	1.84283890578276	1.73574943791193	1.91202061493313	1.68113888492304	1.66791876662258
"ENSMUSG00000034271"	1.97152545426917	1.85028725121051	1.85281523390137	2.02701632979472	1.84386948141346	1.78803999504919
"ENSMUSG00000097316"	-1.05540964317863	-1.12375792261591	-1.05728345977022	-1.12765826368265	-1.07321815637141	-1.11823813468332
"ENSMUSG00000031984"	3.11189922229872	2.87269538310724	3.01387472124158	2.74655599325141	2.89043191558917	2.7090090440974
"ENSMUSG00000105287"	-1.7190057705873	-1.78627165541861	-1.78618050911274	-1.73885333618787	-1.78818336849141	-1.78287233640435
"ENSMUSG00000024300"	0.487008501086732	0.35023500368415	0.601434431969238	0.338540445951515	0.499390646605671	0.36652250302535
"ENSMUSG00000021982"	3.33621326670697	3.66808819202682	3.56947701210851	3.47039217596522	3.44945273712585	3.12980232991625
"ENSMUSG00000021872"	-0.793830522206851	-0.729790779419779	-0.729041440991545	-0.749471957113877	-0.745526180101505	-0.787740435213205
"ENSMUSG00000021737"	5.17280859181369	4.84028954037567	5.3268394713906	5.01348678867821	4.9862636360643	5.46428958227354
"ENSMUSG00000087440"	0.0754586038940984	0.133666655549365	0.0731688847872388	0.0968328668394941	0.053684393576099	0.0191398050452829
"ENSMUSG00000030203"	4.55386073853683	4.79723047125768	4.37901866963488	4.39667522061821	4.40315225162838	4.55608974223399
"ENSMUSG00000002006"	-0.928225256304071	-0.929014980395414	-0.928794606083604	-0.876377715411142	-0.933716245641933	-0.733663426703126
"ENSMUSG00000029580"	8.43120160193777	8.4032647232037	8.61017295865913	8.84260826173746	8.73305441779036	8.79419551237455
"ENSMUSG00000064246"	2.45547559912661	2.18291317493589	2.18474271763258	3.19142866093106	2.66870362919721	2.57454062503982
"ENSMUSG00000044617"	2.3071784733138	2.24161824773108	2.24517793548989	2.05684885074291	2.25212450743944	2.2330995989252
"ENSMUSG00000022095"	3.29088706514077	3.61370306077915	3.46212250245994	3.63008578477417	3.56098596163911	3.51245616853608
"ENSMUSG00000015748"	2.11028314455888	1.98895200152181	2.04786661182076	2.12639257851667	2.02565992607683	2.01046126229795
"ENSMUSG00000097928"	-0.751457525392023	-0.829974413398367	-0.829732971985813	-0.836452418086241	-0.835132836676815	-0.632300411896256
"ENSMUSG00000039942"	-1.33520303170516	-1.3358705695577	-1.33568414259913	-1.34090621078788	-1.33987519131095	-1.13268653873273
"ENSMUSG00000045954"	5.98325876316718	5.78719128508539	5.67795803601455	6.19854883222829	5.80601368299444	6.20758625613984
"ENSMUSG00000097162"	0.0878810165240189	0.0826601642769971	-0.0511667825186156	-0.0607450163754898	-0.00203153255048141	0.0516771179784987
"ENSMUSG00000031479"	4.08298353210737	4.14828229708689	3.88660362347963	4.13710676658071	3.82501323775339	3.77585257362793
"ENSMUSG00000037447"	0.645236242707882	0.641389348814309	0.642461482190319	0.662721158891	0.721217131945745	0.763638980087552
"ENSMUSG00000079111"	3.69012812573652	3.5868381733938	3.31563956916651	3.76857627315481	3.7349697045477	3.76947836181047
"ENSMUSG00000045087"	1.81321243299968	1.80252004580494	2.01349074615526	1.5752949769842	1.63827090691004	1.76035272351951
"ENSMUSG00000097187"	-1.7190057705873	-1.78627165541861	-1.78618050911274	-1.73885333618787	-1.78818336849141	-1.78287233640435
"ENSMUSG00000067150"	3.36224637834682	3.2974600045588	3.51166466839771	3.42176166588293	3.36484591462287	3.49447925356319
"ENSMUSG00000021939"	9.40375358050408	9.61566668120708	9.52608090723415	9.50278826596059	9.68973681059058	9.57795286452374
"ENSMUSG00000034826"	4.39702494253719	4.2172912136233	4.25684196616862	4.04783798543627	3.95047071671962	4.27426369518133
"ENSMUSG00000022269"	3.80682941174312	3.87447127842755	4.19025799344234	3.85889999135351	4.36412667342872	5.01663459640842
"ENSMUSG00000075324"	-0.531211838501998	-0.45947307487525	-0.531924742506116	-0.539563597204337	-0.47796970393441	-0.339033877525399
"ENSMUSG00000036398"	3.3650925677901	3.75016790614879	3.59069052450866	3.29735357118374	3.36758208988381	3.11018760087493
"ENSMUSG00000079555"	0.193772195033962	0.126601882833778	0.190091826627121	0.102720884154014	0.107522237708037	0.0734687124661794
"ENSMUSG00000020537"	3.6132373179796	3.55056931551776	3.55703112976641	3.30596788746885	3.57365050655508	3.58271949214902
"ENSMUSG00000059659"	-0.908710118726867	-0.845022760417894	-0.909136202823315	-0.817234656293795	-0.860403901281412	-0.903160848031473
"ENSMUSG00000039813"	0.746004990117699	0.677540669119826	0.678612753577401	0.833030166391206	0.654904182877118	0.717252313660847
"ENSMUSG00000085433"	-0.45167457501016	-0.518875045757783	-0.453701488030333	-0.427947829374573	-0.470914000914243	-0.510777629952677
"ENSMUSG00000036931"	-0.663267494059426	-0.796414470751533	-0.796225733320606	-0.750390367875009	-0.746352553996347	-0.789406147433699
"ENSMUSG00000074890"	1.88597699106526	2.00340994803883	2.35867032731583	2.0216791817227	2.12763230154557	2.0260628732422
"ENSMUSG00000056629"	4.95974163601701	5.02953698388128	4.84073135413407	4.49480968262541	4.66169135191371	4.51717216879306
"ENSMUSG00000028245"	3.33899929422703	3.00912869140435	3.2002621895901	3.47750460474319	2.99397914012206	2.82568237467991
"ENSMUSG00000022528"	2.05470777608811	1.81056484086635	2.0459192064382	1.99356897873476	2.05579864502915	1.95269558621924
"ENSMUSG00000022827"	2.45897077554851	2.3947224372333	2.44789222184766	2.32898756114188	2.26669932727513	2.18340270941485
"ENSMUSG00000030846"	3.46020086638849	3.39537250794518	3.40112778455102	3.34644922854167	3.65887788400845	3.65823457363667
"ENSMUSG00000028882"	3.09854884616109	3.03422041624727	3.12830355516935	2.97131155593015	2.92516796943281	3.1035192868878
"ENSMUSG00000040296"	1.73534745377475	1.66847324424594	1.67091571917504	1.88541004394411	1.51418570561292	1.60106318953104
"ENSMUSG00000024104"	5.12243528804628	5.38609239385049	5.07296020755132	5.14333780957459	5.12759701352934	5.16830997526426
"ENSMUSG00000004837"	-0.535498982067876	-0.409291570549554	-0.536071156776183	-0.491750463773324	-0.436909642145987	-0.528074674368765
"ENSMUSG00000032177"	4.78060075239668	4.79205602111914	4.6028685954141	4.45628197960497	4.14454314318686	4.48849669818269
"ENSMUSG00000020100"	1.4229086996022	1.22513671662995	1.29322577974705	1.48357591177593	1.50246374510642	1.42319965691431
"ENSMUSG00000045377"	-1.09931006862911	-1.09990748664932	-1.09974096304657	-1.05083607079074	-1.04681165275978	-1.00298781876791
"ENSMUSG00000103899"	-1.09931006862911	-1.09990748664932	-1.09974096304657	-1.05083607079074	-1.04681165275978	-1.00298781876791
"ENSMUSG00000030255"	1.45443651686204	1.51176711624997	1.45076568209195	1.75167837175004	1.73767407854391	1.50171671750135
"ENSMUSG00000006678"	0.388274052353068	0.453119716892764	0.387141508926668	0.522478383992918	0.625006136705688	0.490178211183835
"ENSMUSG00000021794"	6.79722700291345	6.76819771239947	6.56532271672404	7.10378183014526	6.7932491174415	6.81245660304779
"ENSMUSG00000030714"	1.25129078681634	1.24474894384912	1.18197118422456	1.19622631943222	1.35150285012919	1.39002071325745
"ENSMUSG00000031803"	-0.386452898649418	-0.456326524951808	-0.45608157156758	-0.315038838956935	-0.461486258925965	-0.358949374580178
"ENSMUSG00000036315"	2.16425093752064	2.35642731968416	2.09841598969472	2.11199732727468	2.08505091201221	2.27000291717595
"ENSMUSG00000037315"	-0.21027760524435	-0.0843783214848531	-0.0830190258924834	-0.120214168392341	-0.217095822103905	-0.20097084165724
"ENSMUSG00000028780"	1.73661018083881	1.80121416827936	1.80299723223819	2.2209135433723	2.09899787219388	2.23914611516847
"ENSMUSG00000041658"	0.242255901373196	0.300749290325031	0.23985419388648	0.214485666204553	0.318843920574905	0.187024506991615
"ENSMUSG00000023033"	-1.30887407974594	-1.30932957105631	-1.24375902249658	-1.21542164909406	-1.31199099851305	-1.3045995111349
"ENSMUSG00000036686"	2.38020642314066	2.59057316310031	2.59469607105309	2.66744454178241	2.76671470390285	2.54099917850145
"ENSMUSG00000022360"	-0.411872161974632	-0.412718617547801	-0.34727139101944	-0.233439420170592	-0.364910947823012	-0.403935531196857
"ENSMUSG00000063129"	-0.557415653851113	-0.421385650509775	-0.486971858989652	-0.56508225663093	-0.563716540364221	-0.456823232332685
"ENSMUSG00000004891"	1.1787018827533	1.1739507076878	1.24023509536228	1.45131305607475	1.14582869245989	1.384246287253
"ENSMUSG00000050627"	3.56154031133381	3.68666644724163	3.27690041207437	3.36319083201098	3.56185546295123	3.62452137694372
"ENSMUSG00000051034"	0.998743438426968	1.10679665809516	1.05352531982045	0.995386855469479	0.906731575118527	0.887586668814813
"ENSMUSG00000028409"	4.17377369089206	3.93753959011413	3.9820870914908	3.95192267706006	4.17746775530024	4.19747844827147
"ENSMUSG00000022312"	5.29515869471181	5.34176779572307	5.48694459406204	5.42110270554607	5.56774945082646	5.56238739783863
"ENSMUSG00000039787"	-0.604169417509534	-0.605106650321941	-0.604845201503215	-0.61208355562455	-0.493867610359911	-0.412572338627987
"ENSMUSG00000029276"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000003808"	3.44122316547166	3.23593499299719	3.65691876898342	3.4252054847775	3.4642355520792	3.53152366301575
"ENSMUSG00000032046"	5.19707102319606	5.20122740957326	5.10450474555516	5.24576023717538	4.97106803003946	5.12016556351482
"ENSMUSG00000106237"	-1.97384103755665	-1.97411137657489	-1.97403611542043	-1.92788499929267	-1.92452519263284	-1.97128911580114
"ENSMUSG00000019891"	-0.908710118726867	-0.845022760417894	-0.909136202823315	-0.817234656293795	-0.860403901281412	-0.903160848031473
"ENSMUSG00000104925"	-1.77427404704315	-1.70988184585932	-1.77451097159931	-1.77699969339964	-1.72383064590394	-1.77119038281183
"ENSMUSG00000020914"	0.693839476577388	0.691730311794885	0.692318479657764	0.921460214677788	0.890855381228081	0.966682031093708
"ENSMUSG00000025938"	0.0303316986223731	-0.101501758407257	-0.101202680310116	-0.0110469865525736	0.0445281087991398	-0.090386879693073
"ENSMUSG00000044258"	-1.68184783376409	-1.74944400087513	-1.74934959506273	-1.75192095354905	-1.69831546384808	-1.74592601699255
"ENSMUSG00000028218"	0.0263455708166748	0.154909539662053	0.216435240929541	0.0678233603975091	0.0726714123665875	0.0377979929099388
"ENSMUSG00000028076"	5.52676220818547	4.92062443657568	4.90499520512398	5.30100848557656	4.79550093469599	4.71447591698606
"ENSMUSG00000085875"	-0.83703503155962	-0.837892583769486	-0.761682632270816	-0.844312435153676	-0.843004966678034	-0.640527184593332
"ENSMUSG00000029575"	4.20318184185723	4.17508070998002	4.3735831508454	4.17898535023794	4.25441081651707	4.53849708595646
"ENSMUSG00000027881"	4.10634136246224	4.1772721620753	4.15339583490411	4.15772767240527	4.11062962567937	4.04017024101272
"ENSMUSG00000028622"	5.79015702497179	5.79402118037911	5.90629621228483	5.69400035567872	5.44800694478452	5.51016877518228
"ENSMUSG00000087260"	4.13629591378346	4.13747221501738	3.9492764211157	3.80136485436242	3.90332467755232	3.82208869488014
"ENSMUSG00000005360"	4.70129346339052	4.6930619266375	4.72752058139801	4.56103598707797	4.6583549264062	4.16205510234139
"ENSMUSG00000091264"	3.47153003330106	3.44700536686945	3.07046647703409	3.13037281010052	3.08867929047089	3.10782129711044
"ENSMUSG00000049327"	5.83300867937478	5.81937321831907	5.69496864111238	5.63882691382848	5.5034642337755	5.17544892953191
"ENSMUSG00000085936"	-1.76720082530867	-1.76753211537486	-1.70201589926607	-1.76995131793293	-1.71666231402376	-1.7640908664249
"ENSMUSG00000045287"	1.00634740423303	1.00205222686511	1.18311786552277	1.15450976759692	1.02875516496722	1.04632582058981
"ENSMUSG00000024339"	2.97893466671639	3.06397249386197	3.2476062851234	3.35552255801886	2.99963337778292	3.24424120920727
"ENSMUSG00000037820"	5.47837686097469	5.53007105630573	5.28680673087857	5.35629693401271	5.573235374155	5.70503713942958
"ENSMUSG00000021094"	7.09784291700529	7.28291439329456	7.04683421694709	7.67100620146756	7.59919010644573	8.30132674435636
"ENSMUSG00000027048"	0.305212143010116	0.171975775856431	0.300111013807083	0.092992979418587	0.0950539271786544	0.11735534821824
"ENSMUSG00000024068"	3.03869413909124	3.2126372797444	3.41831556831281	3.2032610946776	3.30357164428985	3.1800801586836
"ENSMUSG00000078680"	0.453542627101571	0.451749758384511	0.452249708116556	0.807445215136593	0.498352157020597	0.645077520886997
"ENSMUSG00000022982"	7.89377287530235	7.5918388101888	7.52372761135203	7.44032781354089	7.49903495288881	7.48723654653717
"ENSMUSG00000052974"	2.74639837872771	2.51815822508902	2.73458071485405	3.08187642485027	2.5897024269599	2.5589146909641
"ENSMUSG00000044700"	4.1308713097912	4.29907195336157	4.59789798089047	4.23842857128816	4.08781045304383	3.99555066895528
"ENSMUSG00000005973"	1.31044528357143	1.3039857325244	1.36531031659555	1.47122985630881	1.26589504513911	1.28972965299354
"ENSMUSG00000029326"	0.690191717434064	0.686363445664971	0.809769757910873	0.840373553467694	0.609814320977723	0.725928918944345
"ENSMUSG00000021482"	4.07496865660876	4.07889341151661	4.11843778361603	3.57405834632347	4.16003198508634	3.76519341214643
"ENSMUSG00000021665"	1.20690430537405	1.20059051416415	1.13930344488295	1.24583868045448	1.26007737529409	1.26575163456224
"ENSMUSG00000005732"	3.91253238029448	3.92457768427477	4.22327431244421	3.95648045314182	3.86288978753324	4.05176285337656
"ENSMUSG00000027361"	1.59601330320306	1.52798699836306	1.64670805730175	1.4765889862163	1.75501525275007	1.51830721811742
"ENSMUSG00000053846"	3.97072446741478	3.98786920015797	4.18552486547169	4.18118733023224	4.65572943698941	4.78875638964898
"ENSMUSG00000038256"	2.47980268864688	2.24546564285647	2.56574135022413	2.47413056134913	2.50107123930233	2.33629379653252
"ENSMUSG00000024604"	2.80976575752108	2.7414957553301	3.03662943777778	3.01652589205494	2.91273671844828	3.00815165329372
"ENSMUSG00000068663"	6.44862136884361	6.9011856792076	6.49410810153013	6.41305164932974	6.68838362623998	6.46802804921411
"ENSMUSG00000025321"	0.722072914802959	0.719798659239842	0.720433110006905	0.999497835015445	0.820820746936269	1.07810593542135
"ENSMUSG00000024410"	4.37451603333285	4.31305452654642	4.28856769521052	4.46842236800395	4.56416906948295	4.45225792396209
"ENSMUSG00000082100"	-1.04777643410036	-1.04830271224869	-1.04815616709494	-0.912498742367645	-0.999576290578208	-1.04282292181671
"ENSMUSG00000005951"	3.17690750007984	3.24681666026799	2.96081708264578	3.22633099394472	3.26327592512583	3.40595922439871
"ENSMUSG00000054612"	2.03416288889412	2.1962607918681	2.08832458664364	2.14413618102135	2.28707506140502	2.25824022830663
"ENSMUSG00000068303"	-0.472612214789492	-0.546373033929381	-0.40763714089866	-0.553229925840701	-0.551843078780228	-0.444517429881998
